generation,samples_seen,tier,member,dataset,suffix,status,rank,population_size,metric_name,metric_value,controller_objective_mistag_percent,validation_working_point_mistag_percent,btag_c_mistag_percent_at_0p80,btag_d_mistag_percent_at_0p80,btag_c_mistag_percent_at_0p90,btag_d_mistag_percent_at_0p90,ctag_b_mistag_percent_at_0p50,ctag_d_mistag_percent_at_0p50,ctag_b_mistag_percent_at_0p80,ctag_d_mistag_percent_at_0p80,btag_c_mistag_percent_at_0p80_err_low,btag_c_mistag_percent_at_0p80_err_high,btag_c_mistag_percent_at_0p80_passed,btag_c_mistag_percent_at_0p80_total,btag_d_mistag_percent_at_0p80_err_low,btag_d_mistag_percent_at_0p80_err_high,btag_d_mistag_percent_at_0p80_passed,btag_d_mistag_percent_at_0p80_total,btag_c_mistag_percent_at_0p90_err_low,btag_c_mistag_percent_at_0p90_err_high,btag_c_mistag_percent_at_0p90_passed,btag_c_mistag_percent_at_0p90_total,btag_d_mistag_percent_at_0p90_err_low,btag_d_mistag_percent_at_0p90_err_high,btag_d_mistag_percent_at_0p90_passed,btag_d_mistag_percent_at_0p90_total,ctag_b_mistag_percent_at_0p50_err_low,ctag_b_mistag_percent_at_0p50_err_high,ctag_b_mistag_percent_at_0p50_passed,ctag_b_mistag_percent_at_0p50_total,ctag_d_mistag_percent_at_0p50_err_low,ctag_d_mistag_percent_at_0p50_err_high,ctag_d_mistag_percent_at_0p50_passed,ctag_d_mistag_percent_at_0p50_total,ctag_b_mistag_percent_at_0p80_err_low,ctag_b_mistag_percent_at_0p80_err_high,ctag_b_mistag_percent_at_0p80_passed,ctag_b_mistag_percent_at_0p80_total,ctag_d_mistag_percent_at_0p80_err_low,ctag_d_mistag_percent_at_0p80_err_high,ctag_d_mistag_percent_at_0p80_passed,ctag_d_mistag_percent_at_0p80_total
75,1520000,control,lr_6e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,2,4,validation_working_point_mistag_percent,0.9941414941736291,0.9941414941736291,0.9941414941736291,0.1460158587268048,0.04182350480970305,3.1289112285545615,0.23002928085734203,0.4621848828391365,0.020911752404851526,2.773109101464582,1.1501463437320525,0.04571728634499069,0.06651144031656535,7,4794,0.020910294496419086,0.041800186403251734,2,4782,0.24183471304024506,0.2613846979666587,150,4794,0.059640981690812125,0.08045217580477676,11,4782,0.08844406517652921,0.10925390139835253,22,4760,0.012923888399800581,0.03382252450584078,1,4782,0.22826007024885597,0.24809913378857523,132,4760,0.1442998404016063,0.16472628975043851,55,4782
75,1520000,control,lr_9e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,1,4,validation_working_point_mistag_percent,0.9740967910485147,0.9740967910485147,0.9740967910485147,0.1674340728338217,0.04167534903104814,3.034742490157265,0.2292144152979357,0.4412691713665757,0.02083767451552407,2.815717465849984,1.0418836893359622,0.04962592580678351,0.07048073473215127,8,4778,0.020836226918634407,0.0416521955232048,2,4799,0.23850922412854725,0.2581640713475844,145,4778,0.059429862137781383,0.0801676894629186,11,4799,0.0862210681253024,0.10704406427059802,21,4759,0.012878107764533887,0.033702758733485744,1,4799,0.23005897925808885,0.2498843080027402,134,4759,0.13671462794859843,0.15711384306285828,50,4799
75,1520000,monitor,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,2,4,validation_working_point_mistag_percent,1.015749998682852,1.015749998682852,1.015749998682852,0.1780000073876956,0.06799999900390627,3.222000022246628,0.2020000022192383,0.5419999961956787,0.060000001464843786,2.7439999338452163,1.11000002709961,0.01788086961137308,0.019873709754570246,89,50000,0.010701894656100771,0.01269913471129969,34,50000,0.0780399285258998,0.07991101110425003,1611,50000,0.019107983742976033,0.02109986390537279,101,50000,0.031860236585205204,0.03383851701959659,271,50000,0.009997726831193746,0.011995286879992793,30,50000,0.07211785634308569,0.07400805853904242,1372,50000,0.04588659993469378,0.04784216082347609,555,50000
75,1520000,monitor,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,4,4,validation_working_point_mistag_percent,1.0187499765506756,1.0187499765506756,1.0187499765506756,0.18399999640625006,0.07000000085449219,3.2439999168408225,0.2,0.5419999961956787,0.064,2.7339998681726136,1.1120000339355478,0.018195055988739096,0.02018765613673616,92,50000,0.010871397397403768,0.01286855745420266,35,50000,0.07830048506549461,0.080170687661444,1622,50000,0.01900861920277211,0.02100057936356898,100,50000,0.031860236585205204,0.03383851701959659,271,50000,0.0103552826863133,0.012352682738312273,32,50000,0.07198817617255562,0.07387877836051229,1367,50000,0.04592834777238947,0.04788382866277186,556,50000
75,1520000,monitor,lr_6e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,3,4,validation_working_point_mistag_percent,1.016749970296632,1.016749970296632,1.016749970296632,0.18000000439453137,0.06799999900390627,3.227999904444583,0.2020000022192383,0.5439999920312502,0.060000001464843786,2.7359998714160216,1.115999987398682,0.017986179985518026,0.019978940130315186,90,50000,0.010701894656100771,0.01269913471129969,34,50000,0.0781110864332149,0.07998192901636503,1614,50000,0.019107983742976033,0.02109986390537279,101,50000,0.03192044183364133,0.033898642269632615,272,50000,0.009997726831193746,0.011995286879992793,30,50000,0.07201413278253264,0.07390465497208905,1368,50000,0.04601172728080586,0.047967048174388065,558,50000
75,1520000,monitor,lr_9e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,1,4,validation_working_point_mistag_percent,1.0155000023110965,1.0155000023110965,1.0155000023110965,0.18000000439453137,0.06799999900390627,3.223999948345948,0.2020000022192383,0.5419999961956787,0.060000001464843786,2.740000077346804,1.1079999895178223,0.017986179985518026,0.019978940130315186,90,50000,0.010701894656100771,0.01269913471129969,34,50000,0.07806365593863093,0.0799346585185802,1612,50000,0.019107983742976033,0.02109986390537279,101,50000,0.031860236585205204,0.03383851701959659,271,50000,0.009997726831193746,0.011995286879992793,30,50000,0.07206601511678366,0.07395637730954023,1370,50000,0.045844813236735685,0.04780045412391791,554,50000
77,1560000,control,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,3,4,validation_working_point_mistag_percent,1.1227466525782401,1.1227466525782401,1.1227466525782401,0.1461682967708886,0.06264355655733587,3.4871580122465033,0.2714554203976116,0.5254308330791806,0.02088118605136772,3.1736023844632175,1.2946335310598163,0.04576499836529851,0.06658079448122352,7,4789,0.027200016117583457,0.04805068686574458,3,4789,0.2555374182820605,0.2749582291085406,167,4789,0.06550978960277784,0.08627327377034874,13,4789,0.09491709381192975,0.11570909597486316,25,4758,0.012904998188042647,0.03377310625232182,1,4789,0.244457103725643,0.2641361949826587,151,4758,0.15348185578512377,0.1738181257078024,62,4789
77,1560000,control,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,4,4,validation_working_point_mistag_percent,1.1462890187189643,1.1462890187189643,1.1462890187189643,0.1461682967708886,0.04176237210273544,3.5915639951134977,0.2505742262293435,0.5044136191677175,0.04176237210273544,3.2576713609772616,1.336395907287534,0.04576499836529851,0.06658079448122352,7,4789,0.02087973240216612,0.041739121808386265,2,4789,0.25934922735042154,0.27872644488660736,172,4789,0.06259305939119454,0.08336526221682443,12,4789,0.09281710342093924,0.11361793821011018,24,4758,0.02087973240216612,0.041739121808386265,2,4789,0.24770356249033365,0.2673473232424006,155,4758,0.15606353338237303,0.17638236598893353,64,4789
77,1560000,control,lr_6e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,1,4,validation_working_point_mistag_percent,1.0209784080222195,1.0209784080222195,1.0209784080222195,0.16803192606595252,0.020863759649488837,3.2976265728239915,0.20863760180856608,0.48097031298517834,0.020863759649488837,2.927645355362745,1.043187975832345,0.04980303738404252,0.0707320453949346,8,4761,0.012894228554087821,0.033744932033583225,1,4793,0.24915483747119488,0.2687694420285047,157,4761,0.0563285036100398,0.07710087006957464,10,4793,0.09021848876832701,0.11092475249180099,23,4782,0.012894228554087821,0.033744932033583225,1,4793,0.234113845392318,0.2537970378085081,140,4782,0.13688504267964866,0.1573092446060258,50,4793
77,1560000,control,lr_9e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,2,4,validation_working_point_mistag_percent,1.078641863512268,1.078641863512268,1.078641863512268,0.14625992291537876,0.020859407592824362,3.384872636652108,0.2294534864423716,0.5256517930640688,0.020859407592824362,3.1539108216267104,1.147267432211858,0.04579367340945279,0.06662247644902643,7,4786,0.012891538953639552,0.03373789582221398,1,4794,0.25181725378834036,0.27129297029349075,162,4786,0.05949180080752005,0.08025115284776159,11,4794,0.09495693069672909,0.11575758160770558,25,4756,0.012891538953639552,0.03373789582221398,1,4794,0.24373912723752236,0.2634347711940259,150,4756,0.1439403483648566,0.16431687916043294,55,4794
77,1560000,monitor,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,1,4,validation_working_point_mistag_percent,1.0154999955509951,1.0154999955509951,1.0154999955509951,0.18000000439453137,0.06799999900390627,3.22000000491333,0.2040000012451172,0.5359999856054691,0.060000001464843786,2.7439999338452163,1.1120000339355478,0.017986179985518026,0.019978940130315186,90,50000,0.010701894656100771,0.01269913471129969,34,50000,0.07801619299314527,0.07988735556989507,1610,50000,0.019206856011727752,0.021198656175724483,102,50000,0.0316789413138693,0.033657461743460786,268,50000,0.009997726831193746,0.011995286879992793,30,50000,0.07211785634308569,0.07400805853904242,1372,50000,0.04592834777238947,0.04788382866277186,556,50000
77,1560000,monitor,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,4,4,validation_working_point_mistag_percent,1.020499997609444,1.020499997609444,1.020499997609444,0.18199999600097666,0.07199999859375003,3.254000035252991,0.2,0.546000018328858,0.064,2.7379999431811535,1.1079999895178223,0.018090905588142768,0.020083585734539902,91,50000,0.01103850796111245,0.013035588019511294,36,50000,0.07841859766542641,0.08028840026937517,1627,50000,0.01900861920277211,0.02100057936356898,100,50000,0.03198053486208477,0.03395865529967597,273,50000,0.0103552826863133,0.012352682738312273,32,50000,0.07204007909362084,0.07393052128477767,1369,50000,0.045844813236735685,0.04780045412391791,554,50000
77,1560000,monitor,lr_6e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,3,4,validation_working_point_mistag_percent,1.0182500076125534,1.0182500076125534,1.0182500076125534,0.18000000439453137,0.06799999900390627,3.2400000791015646,0.2,0.540000013183594,0.060000001464843786,2.7459999298164384,1.1120000339355478,0.017986179985518026,0.019978940130315186,90,50000,0.010701894656100771,0.01269913471129969,34,50000,0.07825318379348564,0.08012354638623556,1620,50000,0.01900861920277211,0.02100057936356898,100,50000,0.031799918499033665,0.033778278931824966,270,50000,0.009997726831193746,0.011995286879992793,30,50000,0.07214376156805119,0.07403388376560766,1373,50000,0.04592834777238947,0.04788382866277186,556,50000
77,1560000,monitor,lr_9e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,2,4,validation_working_point_mistag_percent,1.015999968311044,1.015999968311044,1.015999968311044,0.18000000439453137,0.06799999900390627,3.227999904444583,0.2020000022192383,0.5419999961956787,0.060000001464843786,2.7339998681726136,1.1139999705929573,0.017986179985518026,0.019978940130315186,90,50000,0.010701894656100771,0.01269913471129969,34,50000,0.0781110864332149,0.07998192901636503,1614,50000,0.019107983742976033,0.02109986390537279,101,50000,0.031860236585205204,0.03383851701959659,271,50000,0.009997726831193746,0.011995286879992793,30,50000,0.07198817617255562,0.07387877836051229,1367,50000,0.04597005685339165,0.047925457745373774,557,50000
77,1560000,full,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val1000k,completed,1,4,validation_working_point_mistag_percent,1.032589172476527,1.032589172476527,1.032589172476527,0.1820470537855487,0.0587238627914652,3.3358240711142964,0.19638304714715388,0.5206054039660732,0.05450057165058827,2.7521292613836192,1.1605001079734711,0.004219553306064497,0.004319489420048198,1815,996995,0.0023795966976744402,0.0024800330560302173,584,994485,0.017937311980845833,0.018030921535646532,33258,996995,0.004389618331111637,0.004489777844563772,1953,994485,0.007151993976850339,0.00725108693787873,5199,998645,0.002290677147671438,0.0023911219994428214,542,994485,0.01632351001731626,0.016418133879756228,27484,998645,0.010690612588211065,0.010788833176216678,11541,994485
77,1560000,full,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val1000k,completed,4,4,validation_working_point_mistag_percent,1.0388314501256959,1.0388314501256959,1.0388314501256959,0.18194675925103324,0.05862330831824098,3.3524741416210078,0.1975897046887757,0.529417376726235,0.05590833435477059,2.7663485284250795,1.1683434476204246,0.0042183791732625315,0.004318315488453469,1814,996995,0.0023775174965399992,0.0024779540571199512,583,994485,0.01798060158857348,0.01807417774297229,33424,996995,0.004403209620802749,0.004503366707564677,1965,994485,0.00721237032777532,0.007311445641028282,5287,998645,0.002320688373544822,0.0024211303941776697,556,994485,0.016364560503051573,0.01645915588839933,27626,998645,0.01072642329345945,0.010824628107978726,11619,994485
77,1560000,full,lr_6e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val1000k,completed,3,4,validation_working_point_mistag_percent,1.0352960661179487,1.0352960661179487,1.0352960661179487,0.18184645406628938,0.05882441644125206,3.3503677948349604,0.19608138813750686,0.5220073290988738,0.05460112452189024,2.7575365625213015,1.1611034593215157,0.0042172047150830375,0.004317141231481212,1813,996995,0.002381674117141674,0.002482110273273276,585,994485,0.017975131785677445,0.01806871216542827,33403,996995,0.004386213952184306,0.004486374072308922,1950,994485,0.007161633830497522,0.007260723983925407,5213,998645,0.002292833581701728,0.002393278231248915,543,994485,0.016339134330642727,0.01643374736376539,27538,998645,0.010693371698655349,0.010791591073315912,11547,994485
77,1560000,full,lr_9e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val1000k,completed,2,4,validation_working_point_mistag_percent,1.034482836576992,1.034482836576992,1.034482836576992,0.18194675925103324,0.0587238627914652,3.3470578828273103,0.196684714906202,0.5206054039660732,0.05450057165058827,2.753631089442905,1.1627124077803586,0.0042183791732625315,0.004318315488453469,1814,996995,0.0023795966976744402,0.0024800330560302173,584,994485,0.01796653252885902,0.018060119548448522,33370,996995,0.0043930200814162575,0.0044931789881957375,1956,994485,0.007151993976850339,0.00725108693787873,5199,998645,0.002290677147671438,0.0023911219994428214,542,994485,0.01632785177805747,0.016422472632353705,27499,998645,0.010700725699412314,0.010798941838485732,11563,994485
77,1560000,full_holdout,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,1,4,validation_working_point_mistag_percent,1.0339090536436786,1.0339090536436786,1.0339090536436786,0.1825912036598481,0.05843626912098997,3.344603687288282,0.1958519878247579,0.519898888804975,0.054497943021974804,2.7517762300716035,1.1636162193569979,0.00434607419404051,0.004451844088599016,1720,941995,0.00244067736865696,0.002546994149809766,549,939485,0.018475650688744988,0.01857470715238077,31506,941995,0.004508643064083653,0.004614667311421622,1840,939485,0.007351010762302306,0.0074558808112344145,4906,943645,0.0023552581413265983,0.0024615833064849384,512,939485,0.01679003432247146,0.016890174043602754,25967,943645,0.01101229259458051,0.011116256642503854,10932,939485
77,1560000,full_holdout,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,4,4,validation_working_point_mistag_percent,1.0400906171370616,1.0400906171370616,1.0400906171370616,0.18184808891909823,0.058116948440221125,3.359253507194112,0.1967035113569745,0.5293304014037723,0.05566879891576316,2.7676721734204057,1.1721315074461454,0.004337130553221146,0.004442902025501285,1713,941995,0.0024338610189594,0.0025401784798964513,546,939485,0.018514785798977307,0.018613811158958715,31644,941995,0.004518529009976766,0.004624551444556806,1848,939485,0.0074175145566779226,0.0075223646160951264,4995,943645,0.002380966857227205,0.00248728952984337,523,939485,0.016837239285263927,0.01693734531620153,26117,943645,0.011052232555875882,0.01115617847621958,11012,939485
77,1560000,full_holdout,lr_6e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,3,4,validation_working_point_mistag_percent,1.0365215734842785,1.0365215734842785,1.0365215734842785,0.1821665770139669,0.05854271238276986,3.3590410823394583,0.19563910126377318,0.5212765229735987,0.054604385494696935,2.7574988539524075,1.163403352453557,0.004340965787233636,0.0044467365833473615,1716,941995,0.0024429453395182583,0.002549261894076323,550,939485,0.018514219299824164,0.018613245110582488,31642,941995,0.004506168202354083,0.0046121929028815345,1838,939485,0.007360762789461288,0.007465629918576577,4919,943645,0.0023576066502109245,0.0024639315887745234,513,939485,0.016807045156173872,0.01690717274883541,26021,943645,0.011011292159583685,0.011115256660696252,10930,939485
77,1560000,full_holdout,lr_9e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val_holdout,completed,2,4,validation_working_point_mistag_percent,1.0357140969625185,1.0357140969625185,1.0357140969625185,0.1821665770139669,0.05843626912098997,3.3549010479906447,0.195958429160681,0.5197929140461948,0.054497943021974804,2.7540016670417193,1.1659579283039774,0.004340965787233636,0.0044467365833473615,1716,941995,0.00244067736865696,0.002546994149809766,549,939485,0.01850316859614287,0.018602203197064238,31603,941995,0.004509879987699703,0.0046159040084428875,1841,939485,0.007350260063150853,0.007455130336684376,4905,943645,0.0023552581413265983,0.0024615833064849384,512,939485,0.016796651931046125,0.01689678693555033,25988,943645,0.011023291130382758,0.011127250193221534,10954,939485
79,1600000,control,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,3,4,validation_working_point_mistag_percent,1.0101492843123818,1.0101492843123818,1.0101492843123818,0.12547051442910917,0.020894274968658588,3.2622333127004643,0.20894274702196966,0.5243288557044364,0.020894274968658588,2.9781878956357275,0.94024239907003,0.04180950460597525,0.06266441971597765,6,4782,0.012913087226991995,0.033794267809833585,1,4786,0.24727940401976373,0.26682268924863445,156,4782,0.05641083651647802,0.07721345078441763,10,4786,0.09471840971289926,0.11546727578165134,25,4768,0.012913087226991995,0.033794267809833585,1,4786,0.2364859435202749,0.2562057221239804,142,4768,0.12961544047109444,0.15011251906997103,45,4786
79,1600000,control,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,2,4,validation_working_point_mistag_percent,0.9890189318943262,0.9890189318943262,0.9890189318943262,0.1257071024512885,0.04179728317659352,2.8912633979734554,0.22988505747126436,0.4604436885294046,0.02089864158829676,2.8882377886665003,1.2539184952978057,0.04188831442008261,0.06278244634197151,6,4773,0.02089718550753811,0.041773993997644004,2,4785,0.23284408933060863,0.25257963044649534,138,4773,0.059603616373245065,0.08040182570986384,11,4785,0.08811142976205008,0.10884361486341318,22,4778,0.012915785827257708,0.03380132755663996,1,4785,0.23260361454690537,0.25231977367794445,138,4778,0.1509822627397338,0.1713525433518116,60,4785
79,1600000,control,lr_6e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,4,4,validation_working_point_mistag_percent,1.0257358630968083,1.0257358630968083,1.0257358630968083,0.16732901066722444,0.04179728317659352,3.0746703992835025,0.22988505747126436,0.5031446540880503,0.02089864158829676,2.976939236684635,1.1912226218149005,0.04959480150546654,0.07043657105349366,8,4781,0.02089718550753811,0.041773993997644004,2,4785,0.24001929426964164,0.2596451116803449,147,4781,0.059603616373245065,0.08040182570986384,11,4785,0.09258403399833694,0.11333308256086554,24,4770,0.012915785827257708,0.03380132755663996,1,4785,0.23638812879404267,0.25610016434073934,142,4770,0.14695532783610532,0.16735180816601236,57,4785
79,1600000,control,lr_9e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,1,4,validation_working_point_mistag_percent,0.983794271497252,0.983794271497252,0.983794271497252,0.1257071024512885,0.04179728317659352,2.8912633979734554,0.22988505747126436,0.4604436885294046,0.02089864158829676,2.8882377886665003,1.2121212121212122,0.04188831442008261,0.06278244634197151,6,4773,0.02089718550753811,0.041773993997644004,2,4785,0.23284408933060863,0.25257963044649534,138,4773,0.059603616373245065,0.08040182570986384,11,4785,0.08811142976205008,0.10884361486341318,22,4778,0.012915785827257708,0.03380132755663996,1,4785,0.23260361454690537,0.25231977367794445,138,4778,0.14830950927826342,0.16869725636889393,58,4785
79,1600000,monitor,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,2,4,validation_working_point_mistag_percent,1.0154999877549364,1.0154999877549364,1.0154999877549364,0.18000000439453137,0.06799999900390627,3.22000000491333,0.2020000022192383,0.5359999856054691,0.060000001464843786,2.7439999338452163,1.1139999705929573,0.017986179985518026,0.019978940130315186,90,50000,0.010701894656100771,0.01269913471129969,34,50000,0.07801619299314527,0.07988735556989507,1610,50000,0.019107983742976033,0.02109986390537279,101,50000,0.0316789413138693,0.033657461743460786,268,50000,0.009997726831193746,0.011995286879992793,30,50000,0.07211785634308569,0.07400805853904242,1372,50000,0.04597005685339165,0.047925457745373774,557,50000
79,1600000,monitor,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,3,4,validation_working_point_mistag_percent,1.0169999927064328,1.0169999927064328,1.0169999927064328,0.18000000439453137,0.06799999900390627,3.241999967103119,0.2,0.5419999961956787,0.060000001464843786,2.7319999395538344,1.1120000339355478,0.017986179985518026,0.019978940130315186,90,50000,0.010701894656100771,0.01269913471129969,34,50000,0.07827683845324437,0.08014712104759333,1621,50000,0.01900861920277211,0.02100057936356898,100,50000,0.031860236585205204,0.03383851701959659,271,50000,0.009997726831193746,0.011995286879992793,30,50000,0.07196220925270759,0.07385289143906452,1366,50000,0.04592834777238947,0.04788382866277186,556,50000
79,1600000,monitor,lr_6e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,4,4,validation_working_point_mistag_percent,1.0175000069262512,1.0175000069262512,1.0175000069262512,0.18000000439453137,0.06799999900390627,3.2500000929832487,0.2,0.5379999840740971,0.060000001464843786,2.7319999395538344,1.1120000339355478,0.017986179985518026,0.019978940130315186,90,50000,0.010701894656100771,0.01269913471129969,34,50000,0.07837137668905425,0.08024133928980354,1625,50000,0.01900861920277211,0.02100057936356898,100,50000,0.03173948695166986,0.03371792738286125,269,50000,0.009997726831193746,0.011995286879992793,30,50000,0.07196220925270759,0.07385289143906452,1366,50000,0.04592834777238947,0.04788382866277186,556,50000
79,1600000,monitor,lr_9e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,1,4,validation_working_point_mistag_percent,1.0149999794919211,1.0149999794919211,1.0149999794919211,0.1780000073876956,0.06799999900390627,3.2179999013034086,0.2,0.5419999961956787,0.060000001464843786,2.7379999431811535,1.115999987398682,0.01788086961137308,0.019873709754570246,89,50000,0.010701894656100771,0.01269913471129969,34,50000,0.07799244933305374,0.07986369190820311,1609,50000,0.01900861920277211,0.02100057936356898,100,50000,0.031860236585205204,0.03383851701959659,271,50000,0.009997726831193746,0.011995286879992793,30,50000,0.07204007909362084,0.07393052128477767,1369,50000,0.04601172728080586,0.047967048174388065,558,50000
81,1640000,control,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,3,4,validation_working_point_mistag_percent,0.9858746182850799,0.9858746182850799,0.9858746182850799,0.14696619400793423,0.041884816753926704,3.065295026344133,0.23036649067429793,0.5002084074488127,0.020942408376963352,2.8970403759309504,0.9842932267436206,0.0460147149816005,0.06694378038975558,7,4763,0.02094094619055311,0.04186142993563103,2,4775,0.2400833295309452,0.2597872359196288,146,4763,0.059728349886696695,0.08056990495698713,11,4775,0.09204473075776418,0.11267394166829761,24,4798,0.012942833995247701,0.033872087593079796,1,4775,0.2324967236583035,0.2521270464615897,139,4798,0.1329558879480268,0.15348172831916723,47,4775
81,1640000,control,lr_3e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,4,4,validation_working_point_mistag_percent,1.0247326391530729,1.0247326391530729,1.0247326391530729,0.1257334483127245,0.0419639110365086,3.143336109820593,0.20981955249551634,0.4793664194372784,0.0209819555182543,2.9387243727336188,1.2379353438700893,0.04189708940998368,0.06279558786165082,6,4772,0.02098048780386294,0.041940435816853715,2,4766,0.24293362620620776,0.2625676776927315,150,4772,0.05664740517495226,0.07753692917109975,10,4766,0.08991816259302388,0.1105560594870986,23,4798,0.01296727439079965,0.033936025405895826,1,4766,0.23418694294462356,0.25379989378082823,141,4798,0.15024524845430165,0.17070342534728378,59,4766
81,1640000,control,lr_6e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,1,4,validation_working_point_mistag_percent,0.9777541387149145,0.9777541387149145,0.9777541387149145,0.1669449081803005,0.04195510803440319,3.088480663653871,0.2307530882802388,0.41867279650250805,0.020977554017201593,2.6795059660875027,1.1747430249632893,0.04948101231795033,0.07027510999865957,8,4792,0.020976086918577042,0.0419316426618512,2,4767,0.24029844284207852,0.259873456069145,148,4792,0.05982851321342246,0.08070487517055787,11,4767,0.08360973733857677,0.10436374620956829,20,4777,0.01296455423406401,0.033928909286909135,1,4767,0.22392408123694113,0.24373173884845722,128,4777,0.1461359348245003,0.16661632785094205,56,4767
81,1640000,control,lr_9e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,completed,2,4,validation_working_point_mistag_percent,0.9834130065455562,0.9834130065455562,0.9834130065455562,0.1669449081803005,0.04186728072011723,3.1093487440683503,0.23027003954744574,0.4195510696004342,0.020933640360058615,2.706104539680721,1.1722838302070224,0.04948101231795033,0.07027510999865957,8,4792,0.020932179397847108,0.04184391347875119,2,4777,0.2411178230409164,0.2606841285218854,149,4792,0.05970336143641148,0.0805362329123593,11,4777,0.08378486734621111,0.10458203551720768,20,4767,0.01293741530238404,0.033857911894949945,1,4777,0.22527891479586815,0.24511695822362867,129,4767,0.14583150126933914,0.1662700597205054,56,4777
81,1640000,monitor,lr_14e-6,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val50k_tail,completed,1,4,validation_working_point_mistag_percent,1.0142500011814792,1.0142500011814792,1.0142500011814792,0.18000000439453137,0.06799999900390627,3.2060000964940674,0.2040000012451172,0.5359999856054691,0.060000001464843786,2.7439999338452163,1.115999987398682,0.017986179985518026,0.019978940130315186,90,50000,0.010701894656100771,0.01269913471129969,34,50000,0.07784981628743762,0.07972153885298719,1603,50000,0.019206856011727752,0.021198656175724483,102,50000,0.0316789413138693,0.033657461743460786,268,50000,0.009997726831193746,0.011995286879992793,30,50000,0.07211785634308569,0.07400805853904242,1372,50000,0.04601172728080586,0.047967048174388065,558,50000
