generation,training_chunk,samples_seen,epoch_fraction,trial,LR,optimization_metric_name,optimization_metric_value,optimization_metric_mode,controller_objective_mistag_percent,validation_working_point_mistag_percent,btag_c_mistag_percent_at_0p80,btag_d_mistag_percent_at_0p80,btag_c_mistag_percent_at_0p90,btag_d_mistag_percent_at_0p90,ctag_b_mistag_percent_at_0p50,ctag_d_mistag_percent_at_0p50,ctag_b_mistag_percent_at_0p80,ctag_d_mistag_percent_at_0p80,btag_c_mistag_percent_at_0p80_err_low,btag_c_mistag_percent_at_0p80_err_high,btag_c_mistag_percent_at_0p80_passed,btag_c_mistag_percent_at_0p80_total,btag_d_mistag_percent_at_0p80_err_low,btag_d_mistag_percent_at_0p80_err_high,btag_d_mistag_percent_at_0p80_passed,btag_d_mistag_percent_at_0p80_total,btag_c_mistag_percent_at_0p90_err_low,btag_c_mistag_percent_at_0p90_err_high,btag_c_mistag_percent_at_0p90_passed,btag_c_mistag_percent_at_0p90_total,btag_d_mistag_percent_at_0p90_err_low,btag_d_mistag_percent_at_0p90_err_high,btag_d_mistag_percent_at_0p90_passed,btag_d_mistag_percent_at_0p90_total,ctag_b_mistag_percent_at_0p50_err_low,ctag_b_mistag_percent_at_0p50_err_high,ctag_b_mistag_percent_at_0p50_passed,ctag_b_mistag_percent_at_0p50_total,ctag_d_mistag_percent_at_0p50_err_low,ctag_d_mistag_percent_at_0p50_err_high,ctag_d_mistag_percent_at_0p50_passed,ctag_d_mistag_percent_at_0p50_total,ctag_b_mistag_percent_at_0p80_err_low,ctag_b_mistag_percent_at_0p80_err_high,ctag_b_mistag_percent_at_0p80_passed,ctag_b_mistag_percent_at_0p80_total,ctag_d_mistag_percent_at_0p80_err_low,ctag_d_mistag_percent_at_0p80_err_high,ctag_d_mistag_percent_at_0p80_passed,ctag_d_mistag_percent_at_0p80_total,validation_accuracy,validation_auc,validation_loss,best_so_far,training_loss,validation_shutdown_warning,validation_dataset,validation_suffix,validation_sample_count,evaluation_type
66,66,1340000,,lr_3e-6,6.239469156273631e-06,validation_working_point_mistag_percent,1.0433040245782739,min,1.0433040245782739,1.0433040245782739,0.14635166400430621,0.041928721174004195,3.177921745568174,0.25157232704402516,0.41814761677679496,0.041928721174004195,2.9897554480316373,1.2788259528532449,0.04582238441005386,0.06666421063825757,7,4783,0.020962895333354704,0.0419052853056146,2,4770,0.2440097169387534,0.26358416434410503,152,4783,0.06284217972148852,0.08369668723477958,12,4770,0.08350501031253918,0.10423320947386666,20,4783,0.020962895333354704,0.0419052853056146,2,4770,0.2365938239856702,0.25624693628347495,143,4783,0.15277779813340742,0.1732016815977514,61,4770,0.89021,0.9719207618234291,0.29405,0.9602202712820982,0.29206,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
66,66,1340000,,lr_6e-6,7.91914493770312e-06,validation_working_point_mistag_percent,1.023443461100043,min,1.023443461100043,1.023443461100043,0.16789087093389296,0.020868113522537562,3.189926537528979,0.22954925459539843,0.5021971123666039,0.020868113522537562,2.8876332992992744,1.1686143870311192,0.04976125043311323,0.07067275237565045,8,4765,0.012896919277049088,0.03375197118044048,1,4792,0.2449180329828493,0.2645613705624786,152,4765,0.05951661244034767,0.08028458688276464,11,4792,0.09240999862514965,0.11312037640240202,24,4779,0.012896919277049088,0.03375197118044048,1,4792,0.23255557916586378,0.2522678664478268,138,4779,0.1453772216900205,0.1657533475580522,56,4792,0.88979,0.9718969567337264,0.2937,0.9602202712820982,0.2934,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
66,66,1340000,,lr_9e-6,8.774675831249999e-06,validation_working_point_mistag_percent,1.030229785884969,min,1.030229785884969,1.030229785884969,0.14635166400430621,0.041928721174004195,3.198829139505029,0.25157232704402516,0.41814761677679496,0.020964360587002098,2.8852185051353443,1.2788259528532449,0.04582238441005386,0.06666421063825757,7,4783,0.020962895333354704,0.0419052853056146,2,4770,0.24481871882983985,0.26438442569158627,153,4783,0.06284217972148852,0.08369668723477958,12,4770,0.08350501031253918,0.10423320947386666,20,4783,0.012956400606867183,0.03390757882502396,1,4770,0.2323636358178359,0.2520604508336702,138,4783,0.15277779813340742,0.1732016815977514,61,4770,0.89007,0.9720897882299511,0.29332,0.9602202712820982,0.2899,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
67,67,1360000,,lr_14e-6,8.57643396753248e-06,validation_working_point_mistag_percent,1.1042971007053297,min,1.1042971007053297,1.1042971007053297,0.14650481747255942,0.04177982034677251,3.537044695424674,0.18800918197186564,0.46111927105779293,0.020889910173386254,3.1020748580988666,1.3369542510967203,0.04587031616481625,0.06673388393475574,7,4778,0.02088845530916811,0.04175655062230647,2,4787,0.25765179146217954,0.2770964264114939,169,4778,0.05305927980117917,0.07386629350562336,9,4787,0.08824049023185149,0.10900280403645796,22,4771,0.012910389754171756,0.03378721101140925,1,4787,0.24134117836171962,0.26099663727342065,148,4771,0.15612837076653327,0.17645545754552372,64,4787,0.88735,0.9711529172559823,0.29769,0.9602202712820982,0.29034,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
67,67,1360000,,lr_3e-6,6.239469156273631e-06,validation_working_point_mistag_percent,1.0012590829649841,min,1.0012590829649841,1.0012590829649841,0.14610728076907506,0.04195510803440319,3.151742785932674,0.2307530882802388,0.4395144524176782,0.04195510803440319,2.9091670991028264,1.0488777411485737,0.04574590161165752,0.06655303546621015,7,4791,0.020976086918577042,0.0419316426618512,2,4767,0.24279755075699744,0.2623502457272886,151,4791,0.05982851321342246,0.08070487517055787,11,4767,0.08587874767675423,0.10661969162268914,21,4778,0.020976086918577042,0.0419316426618512,2,4767,0.23345708821311886,0.2531644884995857,139,4778,0.1376284423208687,0.15816163120473628,50,4767,0.89049,0.9720572776691728,0.293,0.9602202712820982,0.29272,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
67,67,1360000,,lr_6e-6,7.91914493770312e-06,validation_working_point_mistag_percent,0.9542436148038465,min,0.9542436148038465,0.9542436148038465,0.166631951676734,0.04194630872483222,2.999375053919048,0.16778523489932887,0.44052863436123346,0.02097315436241611,2.706104539680721,1.0906040408064572,0.04938829972223656,0.07014355505265027,8,4801,0.02097168787917094,0.04192285319318862,2,4768,0.23655212289109273,0.2561275601546571,144,4801,0.04972995620864517,0.07062834780650663,8,4768,0.0860766011331129,0.1068649699945386,21,4767,0.012961835218308444,0.03392179615168549,1,4768,0.22527891479586815,0.24511695822362867,129,4767,0.14049039756438095,0.16100178191042983,52,4768,0.89104,0.9723670403822956,0.29,0.9542436148038465,0.29056,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
67,67,1360000,,lr_9e-6,8.335942039687497e-06,validation_working_point_mistag_percent,0.9907692403602228,min,0.9907692403602228,0.9907692403602228,0.14610728076907506,0.04195510803440319,3.17261527997473,0.2097755348002171,0.4395144524176782,0.020977554017201593,2.867308554509806,1.0279001583586722,0.04574590161165752,0.06655303546621015,7,4791,0.020976086918577042,0.0419316426618512,2,4767,0.24360817916696323,0.26315216275611464,152,4791,0.056635529627588374,0.0775206908942948,10,4767,0.08587874767675423,0.10661969162268914,21,4778,0.01296455423406401,0.033928909286909135,1,4767,0.23174677762241963,0.25147169559803056,137,4778,0.13616057314346908,0.15670256133690758,49,4767,0.89021,0.9722203110247271,0.29229,0.9542436148038465,0.29042,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
68,68,1380000,,lr_14e-6,8.57643396753248e-06,validation_working_point_mistag_percent,1.007115306092452,min,1.007115306092452,1.007115306092452,0.16701461377870563,0.04184100418410042,3.235908232158739,0.23012553035865466,0.48258497537480854,0.02092050209205021,2.8115819449299146,1.066945645862643,0.04950166240729509,0.07030441147271829,8,4790,0.020919042963256147,0.04181766626207058,2,4780,0.24607328426773517,0.26559492561945147,155,4790,0.059665917940263734,0.08048577758342926,11,4780,0.0905208278302718,0.11129591279904891,23,4766,0.012929295765033856,0.0338366705811426,1,4780,0.22972537501200624,0.24952332674708297,134,4766,0.1387047485300611,0.15917454748145404,51,4780,0.89035,0.9720822779154888,0.29309,0.9542436148038465,0.29055,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
68,68,1380000,,lr_3e-6,6.239469156273631e-06,validation_working_point_mistag_percent,1.043351802678448,min,1.043351802678448,1.043351802678448,0.14659685301723865,0.041911148365465216,3.3298429412477906,0.16764459346186086,0.4802672776512222,0.041911148365465216,2.965128320095049,1.173512139223492,0.045899123380580886,0.06677575786188795,7,4775,0.02095411015713718,0.04188773213561382,2,4772,0.25002472767948825,0.2695683445421614,159,4775,0.0496882917530497,0.07056922844131211,8,4772,0.0900868495746404,0.110763147161621,23,4789,0.02095411015713718,0.04188773213561382,2,4772,0.23546290753486998,0.2551016848128262,142,4789,0.14598355933755272,0.16644301370410067,56,4772,0.89021,0.9716854341087343,0.29342,0.9542436148038465,0.28988,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
68,68,1380000,,lr_6e-6,7.91914493770312e-06,validation_working_point_mistag_percent,1.0309307251915556,min,1.0309307251915556,1.0309307251915556,0.14635166400430621,0.041788549937317176,3.219736608094737,0.2507312932288242,0.48248375475077465,0.020894274968658588,2.7900146374020798,1.2954450191457467,0.04582238441005386,0.06666421063825757,7,4783,0.020892819496360855,0.04176527048865778,2,4786,0.24562482812062747,0.265181794438768,154,4783,0.06263226278711677,0.08341741787396706,12,4786,0.0905018722848005,0.11127264252708416,23,4767,0.012913087226991995,0.033794267809833585,1,4786,0.22880521345409188,0.24860805964356872,133,4767,0.1535775415608594,0.17392621712047657,62,4786,0.88965,0.9717996194309335,0.29482,0.9542436148038465,0.28795,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
68,68,1380000,,lr_9e-6,8.335942039687497e-06,validation_working_point_mistag_percent,1.0058910172145066,min,1.0058910172145066,1.0058910172145066,0.14705882352941177,0.04160599126274184,3.0672267481866795,0.2288329519450801,0.48228140534222913,0.02080299563137092,2.977563435252046,1.0817557865664933,0.04604370390912872,0.06698591822396618,7,4760,0.020801552849157405,0.04158291474963047,2,4807,0.24023252875773754,0.259948039410644,146,4760,0.059331028082268505,0.08003450855150933,11,4807,0.09046398500010093,0.11122613116332417,23,4769,0.012856675977753477,0.03364669137058569,1,4807,0.23643702604373812,0.2561529323621917,142,4769,0.13935562761571654,0.1597043148982331,52,4807,0.88979,0.9720665196317565,0.29349,0.9542436148038465,0.28934,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
69,69,1400000,,lr_14e-6,8.57643396753248e-06,validation_working_point_mistag_percent,0.994190650981129,min,0.994190650981129,0.994190650981129,0.12502605027338384,0.04181476061049551,3.0631380783010465,0.18816641794490205,0.42069836467761684,0.020907380305247754,2.7766091355761944,1.3171650201601457,0.041661447863497576,0.062442687010542085,6,4799,0.020905923006422064,0.04179145195265513,2,4783,0.23913160004830694,0.2586886258175637,147,4799,0.05310362794068574,0.0739279730816776,9,4783,0.08401363616634487,0.10486718049472496,20,4754,0.012921186412954123,0.03381545590279305,1,4783,0.22854454758513415,0.2484071725394041,132,4754,0.15497107674798655,0.17532343253426116,63,4783,0.88902,0.9720068740071407,0.29274,0.9542436148038465,0.28737,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
69,69,1400000,,lr_3e-6,5.927495698459949e-06,validation_working_point_mistag_percent,1.0073549330262581,min,1.0073549330262581,1.0073549330262581,0.12502605027338384,0.04181476061049551,3.0214629632660532,0.18816641794490205,0.42069836467761684,0.04181476061049551,2.8817838072912614,1.3380723395358562,0.041661447863497576,0.062442687010542085,6,4799,0.020905923006422064,0.04179145195265513,2,4783,0.23747987995791087,0.2570542704559309,145,4799,0.05310362794068574,0.0739279730816776,9,4783,0.08401363616634487,0.10486718049472496,20,4754,0.020905923006422064,0.04179145195265513,2,4783,0.2329014610679983,0.2527198485502098,137,4754,0.15625820728243714,0.17660182252510587,64,4783,0.88986,0.9718448353283146,0.29342,0.9542436148038465,0.2896,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
69,69,1400000,,lr_6e-6,7.91914493770312e-06,validation_working_point_mistag_percent,0.9692456329429765,min,0.9692456329429765,0.9692456329429765,0.1257334483127245,0.020807324178110695,2.996647199159571,0.16645859342488556,0.4623791657321273,0.020807324178110695,2.8583438236171226,1.1027881849411594,0.04189708940998368,0.06279558786165082,6,4772,0.012859351049228083,0.03365368958711945,1,4806,0.2371317716123197,0.25682728927076126,143,4772,0.04933694269305103,0.0700706815765855,8,4806,0.08848117976265409,0.10929967980429994,22,4758,0.012859351049228083,0.03365368958711945,1,4806,0.23184451198104833,0.2516560926316261,136,4758,0.14079736608073376,0.16114153575768844,53,4806,0.89069,0.9721971332329641,0.29048,0.9542436148038465,0.28929,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
69,69,1400000,,lr_9e-6,8.335942039687497e-06,validation_working_point_mistag_percent,0.9968200154059093,min,0.9968200154059093,0.9968200154059093,0.12502605027338384,0.04181476061049551,3.0631380783010465,0.18816641794490205,0.4417332800758582,0.020907380305247754,2.7766091355761944,1.3171650201601457,0.041661447863497576,0.062442687010542085,6,4799,0.020905923006422064,0.04179145195265513,2,4783,0.23913160004830694,0.2586886258175637,147,4799,0.05310362794068574,0.0739279730816776,9,4783,0.0863116065080681,0.10715630334203648,21,4754,0.012921186412954123,0.03381545590279305,1,4783,0.22854454758513415,0.2484071725394041,132,4754,0.15497107674798655,0.17532343253426116,63,4783,0.8893,0.9720078146940921,0.29272,0.9542436148038465,0.28744,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
70,70,1420000,,lr_14e-6,8.57643396753248e-06,validation_working_point_mistag_percent,0.9884151037296766,min,0.9884151037296766,0.9884151037296766,0.145985401459854,0.041911148365465216,3.1699686871512722,0.1886001652323469,0.41937513642202284,0.020955574182732608,2.914657130521923,1.005867586501796,0.045707755876486116,0.06649758681832936,7,4795,0.02095411015713718,0.04188773213561382,2,4772,0.24340790526954717,0.2629366922931441,152,4795,0.05322596845991612,0.07409812426647608,9,4772,0.08374978267679539,0.10453830463442448,20,4769,0.012950970550741254,0.033893373410920295,1,4772,0.23389184474127722,0.2536341268541364,139,4769,0.1345367568375869,0.15506645825775403,48,4772,0.89,0.9726066871929525,0.29089,0.9542436148038465,0.28846,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
70,70,1420000,,lr_3e-6,5.927495698459949e-06,validation_working_point_mistag_percent,1.0226079659348701,min,1.0226079659348701,1.0226079659348701,0.1677500524218914,0.04187604690117253,3.22918844196314,0.25125628140703515,0.48006678272773395,0.04187604690117253,2.984762957259015,0.9840871178977991,0.049719533545559705,0.07061355868081258,8,4769,0.020936561876467648,0.04185266987441565,2,4776,0.24633523329481988,0.2659456364356494,154,4769,0.06276329618306728,0.08359174237046238,12,4776,0.09004930890544366,0.1107170606617451,23,4791,0.020936561876467648,0.04185266987441565,2,4776,0.23620411936706373,0.2558265053864812,143,4791,0.13292816051861495,0.1534497903690743,47,4776,0.89104,0.9722261557101514,0.29196,0.9542436148038465,0.29241,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
70,70,1420000,,lr_6e-6,7.91914493770312e-06,validation_working_point_mistag_percent,0.9964725744486561,min,0.9964725744486561,0.9964725744486561,0.1677500524218914,0.04187604690117253,3.20821969226209,0.25125628140703515,0.48006678272773395,0.020938023450586266,2.8804006963664035,0.9212730200523361,0.049719533545559705,0.07061355868081258,8,4769,0.020936561876467648,0.04185266987441565,2,4776,0.24552686803749335,0.26514606310979183,153,4769,0.06276329618306728,0.08359174237046238,12,4776,0.09004930890544366,0.1107170606617451,23,4791,0.012940124081544822,0.03386499826054814,1,4776,0.23198069782130631,0.2516466407464273,138,4791,0.12833873235590462,0.14888666074953008,44,4776,0.89076,0.9723710168955085,0.29126,0.9542436148038465,0.29046,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
70,70,1420000,,lr_9e-6,8.335942039687497e-06,validation_working_point_mistag_percent,1.030432267786043,min,1.030432267786043,1.030432267786043,0.1460767983788899,0.04187604690117253,3.4015024825113485,0.25125628140703515,0.4823825410731039,0.020938023450586266,2.957214895228267,0.9422110733379397,0.045736359210087695,0.06653916463689442,7,4792,0.020936561876467648,0.04185266987441565,2,4776,0.2522867118182843,0.2717311088538892,163,4792,0.06276329618306728,0.08359174237046238,12,4776,0.09048292467640495,0.11124938198387585,23,4768,0.012940124081544822,0.03386499826054814,1,4776,0.23564065763584352,0.25536923185890853,141,4768,0.12988579993458443,0.15042496214715453,45,4776,0.89,0.9723582863624439,0.29252,0.9542436148038465,0.28755,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
71,71,1440000,,lr_14e-6,8.57643396753248e-06,validation_working_point_mistag_percent,1.0087430671900484,min,1.0087430671900484,1.0087430671900484,0.16863406408094436,0.020764119601328904,3.014334023911236,0.20764119338176648,0.46063651002616807,0.020764119601328904,2.931323386099853,1.2458471208177622,0.04998141768712368,0.07098515464641514,8,4744,0.012832650324339506,0.033583838150953026,1,4816,0.23851219216106112,0.25831647713663725,143,4744,0.05605966526977821,0.07673326244809946,10,4816,0.08814826564288394,0.10888905001972607,22,4776,0.012832650324339506,0.033583838150953026,1,4816,0.2344040476926372,0.2541104227049545,140,4776,0.15001545137837585,0.17025798939951792,60,4816,0.88993,0.9721479139945495,0.29187,0.9542436148038465,0.2897,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
71,71,1440000,,lr_3e-6,5.927495698459949e-06,validation_working_point_mistag_percent,1.033725048988357,min,1.033725048988357,1.033725048988357,0.16884761502743773,0.041736227045075125,3.1025749061454047,0.20868112990948023,0.43695379941649704,0.041736227045075125,2.9754474283214596,1.2938230589964244,0.050044680910984,0.07107492036444363,8,4738,0.020866661693008874,0.04171300585030281,2,4792,0.2421668040675208,0.26195892268911675,147,4738,0.05634025073646405,0.07711693292497845,10,4792,0.08537920110634699,0.10600039777464718,21,4806,0.020866661693008874,0.04171300585030281,2,4792,0.23547687172735082,0.25504190299114604,143,4806,0.15338628916218117,0.1737101685536282,62,4792,0.89083,0.9720411228666777,0.29274,0.9542436148038465,0.29203,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
71,71,1440000,,lr_6e-6,7.91914493770312e-06,validation_working_point_mistag_percent,1.0134657929023037,min,1.0134657929023037,1.0134657929023037,0.16649323621227888,0.04214075010535188,3.0593130526714547,0.23177411812770254,0.45977011494252873,0.02107037505267594,2.884012621955875,1.2431520741505613,0.04934720555243737,0.0700852441557614,8,4805,0.021068894941085044,0.04211707663474193,2,4746,0.23883715884123574,0.2583713605826415,147,4805,0.06009304737027638,0.08106133297146466,11,4746,0.08798274626633769,0.1086848899709167,22,4785,0.013021918241991223,0.03407897727925573,1,4746,0.2322677828779325,0.25195687082645546,138,4785,0.1508751208100862,0.1714172939181087,59,4746,0.88951,0.9723613178621298,0.29238,0.9542436148038465,0.29079,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
71,71,1440000,,lr_9e-6,8.335942039687497e-06,validation_working_point_mistag_percent,1.0139775523759742,min,1.0139775523759742,1.0139775523759742,0.16863406408094436,0.020764119601328904,3.014334023911236,0.20764119338176648,0.4815745347477528,0.020764119601328904,2.9522612428656747,1.2458471208177622,0.04998141768712368,0.07098515464641514,8,4744,0.012832650324339506,0.033583838150953026,1,4816,0.23851219216106112,0.25831647713663725,143,4744,0.05605966526977821,0.07673326244809946,10,4816,0.09033162894675649,0.11106364714254324,23,4776,0.012832650324339506,0.033583838150953026,1,4816,0.2352512391588804,0.25494884799014234,141,4776,0.15001545137837585,0.17025798939951792,60,4816,0.89007,0.9721482412739689,0.29184,0.9542436148038465,0.28978,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
72,72,1460000,,lr_14e-6,8.57643396753248e-06,validation_working_point_mistag_percent,1.0171673251259854,min,1.0171673251259854,1.0171673251259854,0.1260769036792925,0.04191993292810731,3.067871435982772,0.23055963552889647,0.4785684424216866,0.020955574182732608,2.808988884443171,1.3623977918412253,0.04201149975045788,0.06296692962150273,6,4759,0.020958501824625306,0.04189650688207371,2,4771,0.2402823030368869,0.2600016848009392,146,4759,0.05977838959228135,0.08063733358595086,11,4771,0.089768748066516,0.11037263054785723,23,4806,0.0,0.020955574182732608,0,4771,0.2286997610916563,0.2483340491032871,135,4806,0.15792894452211145,0.1783135221331073,65,4771,0.88895,0.9720043900638866,0.29335,0.9542436148038465,0.29311,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
72,72,1460000,,lr_3e-6,5.927495698459949e-06,validation_working_point_mistag_percent,1.0532454088915346,min,1.0532454088915346,1.0532454088915346,0.16635475150758994,0.020995171110644553,3.3894781157406233,0.20995171648727098,0.5037783375314862,0.041990342221289105,3.064651420802112,1.0287634157312613,0.04930617971161267,0.07002703012678627,8,4809,0.01297544171407336,0.03395739168422002,1,4763,0.2514087774651834,0.27078945186769166,163,4809,0.05668306171712986,0.0775856848442892,10,4763,0.0927004222137759,0.11347533162089805,24,4764,0.020993701546624947,0.04196683742310633,2,4763,0.24003363761628677,0.2597336789370359,146,4764,0.13627444307228975,0.1568333165465039,49,4763,0.89021,0.9718246690996842,0.29422,0.9542436148038465,0.29026,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
72,72,1460000,,lr_6e-6,7.91914493770312e-06,validation_working_point_mistag_percent,1.0297033365018415,min,1.0297033365018415,1.0297033365018415,0.14556040756914118,0.020995171110644553,3.347889290436203,0.20995171648727098,0.5037783375314862,0.020995171110644553,2.9806883586304416,1.0077682391389007,0.04557474532528143,0.06630424203731092,7,4809,0.01297544171407336,0.03395739168422002,1,4763,0.24985166458181482,0.2692496315780356,161,4809,0.05668306171712986,0.0775856848442892,10,4763,0.0927004222137759,0.11347533162089805,24,4764,0.01297544171407336,0.03395739168422002,1,4763,0.23668181594596743,0.2564170988433187,142,4764,0.13478993302424805,0.15535762059212724,48,4763,0.88979,0.9719779625984875,0.29356,0.9542436148038465,0.28831,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
72,72,1460000,,lr_9e-6,8.335942039687497e-06,validation_working_point_mistag_percent,1.024989689001626,min,1.024989689001626,1.024989689001626,0.1260769036792925,0.04191993292810731,3.067871435982772,0.23055963552889647,0.4785684424216866,0.020959966464053657,2.8506034305021872,1.383357764506011,0.04201149975045788,0.06296692962150273,6,4759,0.020958501824625306,0.04189650688207371,2,4771,0.2402823030368869,0.2600016848009392,146,4759,0.05977838959228135,0.08063733358595086,11,4771,0.089768748066516,0.11037263054785723,23,4806,0.012953685009747844,0.03390047462983835,1,4771,0.23041403044559775,0.2500310042702694,137,4806,0.15919872508783317,0.1795745181361873,66,4771,0.88923,0.9720002075745269,0.29337,0.9542436148038465,0.29319,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
73,73,1480000,,lr_14e-6,8.57643396753248e-06,validation_working_point_mistag_percent,1.0416201704031338,min,1.0416201704031338,1.0416201704031338,0.12644889682521734,0.020863759649488837,3.1612223520117033,0.1669100771959107,0.4793664194372784,0.020863759649488837,3.1054604876045873,1.2518256108513965,0.04213541174548359,0.06315250028590831,6,4745,0.012894228554087821,0.033744932033583225,1,4793,0.2442960137463708,0.26403422599276594,150,4745,0.049470693732713095,0.07026046841890586,8,4793,0.08991816259302388,0.1105560594870986,23,4798,0.012894228554087821,0.033744932033583225,1,4793,0.24082057212594307,0.2603640350938175,149,4798,0.15073157206734572,0.171068732860433,60,4793,0.88958,0.9722658410607123,0.29066,0.9542436148038465,0.28715,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
73,73,1480000,,lr_3e-6,5.927495698459949e-06,validation_working_point_mistag_percent,1.0469552889422091,min,1.0469552889422091,1.0469552889422091,0.12634238787113075,0.020850708924103418,3.09538856251659,0.18765637076427363,0.48006678272773395,0.041701417848206836,3.151742785932674,1.2718932949529596,0.042099933794277136,0.06309936857833134,6,4749,0.012886163117473504,0.0337238321985975,1,4796,0.2416137927980143,0.2613631029020805,147,4749,0.05295976680649698,0.07372789005839736,9,4796,0.09004930890544366,0.1107170606617451,23,4791,0.02084925951549509,0.04167823536796614,2,4796,0.24279755075699744,0.2623502457272886,151,4791,0.1519539573341019,0.17227003269604887,61,4796,0.89035,0.9722132525400639,0.29082,0.9542436148038465,0.28954,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
73,73,1480000,,lr_6e-6,7.91914493770312e-06,validation_working_point_mistag_percent,1.06288479959491,min,1.06288479959491,1.06288479959491,0.14574223887441162,0.04214075010535188,3.4769935539852246,0.21070374781703832,0.4386881206328071,0.02107037505267594,2.92458753614121,1.2431520741505613,0.04563165493782046,0.06638696624321988,7,4803,0.021068894941085044,0.04211707663474193,2,4746,0.2548045105725184,0.2741729562237678,167,4803,0.05688596637133008,0.07786312931612598,10,4746,0.08571754283639726,0.10641984521165149,21,4787,0.013021918241991223,0.03407897727925573,1,4746,0.23387255831692244,0.2535364733443769,140,4787,0.1508751208100862,0.1714172939181087,59,4746,0.88839,0.9718483774849295,0.29489,0.9542436148038465,0.28874,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
73,73,1480000,,lr_9e-6,8.335942039687497e-06,validation_working_point_mistag_percent,1.0415910568466,min,1.0415910568466,1.0415910568466,0.12644889682521734,0.020863759649488837,3.1401474555478983,0.1669100771959107,0.5002084074488127,0.020863759649488837,3.1054604876045873,1.2518256108513965,0.04213541174548359,0.06315250028590831,6,4745,0.012894228554087821,0.033744932033583225,1,4793,0.24347191522264244,0.2632190085544127,149,4745,0.049470693732713095,0.07026046841890586,8,4793,0.09204473075776418,0.11267394166829761,24,4798,0.012894228554087821,0.033744932033583225,1,4793,0.24082057212594307,0.2603640350938175,149,4798,0.15073157206734572,0.171068732860433,60,4793,0.88972,0.9722617564514421,0.29074,0.9542436148038465,0.28725,False,/data/suehara/part/march/datasets/20250711_ilc_nnqq_sgv_10m_3cat_parquet,val5k_tail,15000,proxy
